X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,email,date_updated,dis_status,POINT_X,POINT_Y
-118.319242056551,34.0256949667892,60717,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Jefferson - Vassie D. Wright Memorial Branch,2211 W. Jefferson Blvd.,,Los Angeles,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","FAX (323) 737-2885,  Service/Intake (323) 734-8573",www.lapl.org,,,61393,This is the public library system of the City of Los Angeles.,90018,http://egis3.lacounty.gov/lms/?p=61393,publish,34.025695,-118.319242,,2013/06/01 11:50:56+00,,6464937.52768163,1831884.89588998
-118.468621055468,34.0528129669785,60719,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Donald Bruce Kaufman Branch,11820 San Vicente Blvd.,,Los Angeles,CA,"Monday, 10:00am to 5:30pm; Tuesday and Thursday, 12:30pm to 8:00pm; Wednesday, Friday, and Saturday, 10:00am to 5:30pm. ","FAX (310) 575-8276,  Service/Intake (310) 575-8273",www.lapl.org,,,61394,This is the public library system of the City of Los Angeles.,90049,http://egis3.lacounty.gov/lms/?p=61394,publish,34.052813,-118.468621,,2013/06/01 11:50:56+00,,6419720.81693414,1841930.94863248
-118.311516956053,34.0743465868998,60721,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Wilshire Branch,149 N Saint Andrews Pl,,Los Angeles,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","FAX (323) 957-4555,  Service/Intake (323) 957-4550",www.lapl.org,,,61395,This is the public library system of the City of Los Angeles.,90004,http://egis3.lacounty.gov/lms/?p=61395,publish,34.07434662,-118.3115169,,2013/06/01 11:50:56+00,,6467333.15576439,1849582.73975931
-118.32913005637,34.0400369666351,60723,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Washington Irving Branch,4117 W. Washington Blvd.,,Los Angeles,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","FAX (323) 731-2416,  Service/Intake (323) 734-6303",www.lapl.org,,,61396,This is the public library system of the City of Los Angeles.,90018,http://egis3.lacounty.gov/lms/?p=61396,publish,34.040037,-118.32913,,2013/06/01 11:50:56+00,,6461958.48737989,1837113.86869973
-118.295962055719,33.9997219669136,60725,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Vermont Square Branch,1201 W. 48th St.,,Los Angeles,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","FAX (323) 290-7408,  Service/Intake (323) 290-7405",www.lapl.org,,,61397,This is the public library system of the City of Los Angeles.,90037,http://egis3.lacounty.gov/lms/?p=61397,publish,33.999722,-118.295962,,2013/06/01 11:50:56+00,,6471963.69702822,1822411.25046723
-118.241026056644,34.0597429672007,60727,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Chinatown Branch,639 N. Hill St.,,Los Angeles,CA,"Monday, 10:00am to 5:30pm; Tuesday and Thursday, 12:30pm to 8:00pm; Wednesday, Friday, and Saturday, 10:00am to 5:30pm. ","Service/Intake (213) 620-0925,  FAX (213) 620-9956",www.lapl.org,,,61398,This is the public library system of the City of Los Angeles.,90012,http://egis3.lacounty.gov/lms/?p=61398,publish,34.059743,-118.241026,,2013/06/01 11:50:56+00,,6488667.24006464,1844209.54643747
-118.497771056185,34.264370965998,60729,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Granada Hills,10640 Petit Ave.,,Granada  Hills,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","FAX (818) 756-9286,  Service/Intake (818) 368-5687",www.lapl.org,,,61399,This is the public library system of the City of Los Angeles.,91344,http://egis3.lacounty.gov/lms/?p=61399,publish,34.264371,-118.497771,,2013/06/01 11:50:56+00,,6411272.34695446,1918962.3021154
-118.212412055908,34.0442239665896,60731,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Benjamin Franklin Branch,2200 E. 1st St.,,Los Angeles,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","FAX (323) 526-3043,  Service/Intake (323) 263-6901",www.lapl.org,,,61400,This is the public library system of the City of Los Angeles.,90033,http://egis3.lacounty.gov/lms/?p=61400,publish,34.044224,-118.212412,,2013/06/01 11:50:56+00,,6497322.03509097,1838542.34517348
-118.592543055798,34.2570789666771,60733,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Chatsworth Branch,21052 Devonshire St.,,Chatsworth,CA,"Monday, 10:00am to 5:30pm; Tuesday and Thursday, 12:30pm to 8:00pm; Wednesday, Friday, and Saturday, 10:00am to 5:30pm. ","FAX (818) 341-7905,  Service/Intake (818) 341-4276",www.lapl.org,,,61401,This is the public library system of the City of Los Angeles.,91311,http://egis3.lacounty.gov/lms/?p=61401,publish,34.257079,-118.592543,,2013/06/01 11:50:56+00,,6382622.32124938,1916463.9567184
-118.589722056132,34.2012439663126,60735,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Canoga Park Branch,20939 Sherman Way,,Canoga Park,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","Service/Intake (818) 887-0320,  FAX (818) 346-1074",www.lapl.org,,,61402,This is the public library system of the City of Los Angeles.,91303,http://egis3.lacounty.gov/lms/?p=61402,publish,34.201244,-118.589722,,2013/06/01 11:50:56+00,,6383355.51958613,1896139.92650039
-118.257077056014,34.0672279665825,60737,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Echo Park Branch,1410 W. Temple St.,,Los Angeles,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","FAX (213) 580-3744,  Service/Intake (213) 250-7808",www.lapl.org,,,61403,This is the public library system of the City of Los Angeles.,90026,http://egis3.lacounty.gov/lms/?p=61403,publish,34.067228,-118.257077,,2013/06/01 11:50:56+00,,6483812.61460331,1846945.51832773
-118.243655056455,34.0502069671486,60739,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Little Tokyo Branch,203 S. Los Angeles St.,,Los Angeles,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","FAX (213) 612-0424,  Service/Intake (213) 612-0525",www.lapl.org,,,61404,This is the public library system of the City of Los Angeles.,90012,http://egis3.lacounty.gov/lms/?p=61404,publish,34.050207,-118.243655,,2013/06/01 11:50:56+00,,6487862.54580788,1840741.14097273
-118.213301056983,34.1376639665346,60741,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Eagle Rock Branch,5027 Caspar Ave.,,Los Angeles,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","FAX (323) 478-9530,  Service/Intake (323) 258-8078",www.lapl.org,,,61405,This is the public library system of the City of Los Angeles.,90041,http://egis3.lacounty.gov/lms/?p=61405,publish,34.137664,-118.213301,,2013/06/01 11:50:56+00,,6497124.87800497,1872547.42020781
-118.197849056635,34.0505889672236,60743,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Malabar Branch,2801 Wabash Ave.,,Los Angeles,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","FAX (323) 612-0416,  Service/Intake (323) 263-1497",www.lapl.org,,,61406,This is the public library system of the City of Los Angeles.,90033,http://egis3.lacounty.gov/lms/?p=61406,publish,34.050589,-118.197849,,2013/06/01 11:50:56+00,,6501738.31726889,1840849.68570314
-118.287233056022,34.1052519669464,60745,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Los Feliz Branch,1874 Hillhurst Ave.,,Los Angeles,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","FAX (323) 913-4714,  Service/Intake (323) 913-4710",www.lapl.org,,,61407,This is the public library system of the City of Los Angeles.,90027,http://egis3.lacounty.gov/lms/?p=61407,publish,34.105252,-118.287233,,2013/06/01 11:50:56+00,,6474719.20660906,1860807.84263715
-118.450344056382,34.3073559664884,60747,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Sylmar Branch,14561 Polk St.,,Sylmar,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","Service/Intake (818) 367-6102,  FAX (818) 367-5872",www.lapl.org,,,61408,This is the public library system of the City of Los Angeles.,91342,http://egis3.lacounty.gov/lms/?p=61408,publish,34.307356,-118.450344,,2013/06/01 11:50:56+00,,6425672.06192139,1934537.5957679
-118.429178056165,34.2612049665219,60749,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Pacoima Branch,13605 Van Nuys Blvd.,,Pacoima,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","FAX (818) 899-5336,  Service/Intake (818) 899-5203",www.lapl.org,,,61409,This is the public library system of the City of Los Angeles.,91331,http://egis3.lacounty.gov/lms/?p=61409,publish,34.261205,-118.429178,,2013/06/01 11:50:56+00,,6431992.18018664,1917714.5880754
-118.328296756453,34.1004386265478,60751,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Frances Howard Goldwyn Hollywood Regional Branch,1623 N Ivar Ave,,Hollywood,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","FAX (323) 467-5707,  Service/Intake (323) 856-8260",www.lapl.org,,,61410,This is the public library system of the City of Los Angeles.,90028,http://egis3.lacounty.gov/lms/?p=61410,publish,34.10043866,-118.3282967,,2013/06/01 11:50:56+00,,6462282.73115396,1859094.24763915
-118.428974055738,34.0059099663965,60753,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Mar Vista Branch,12006 Venice Blvd.,,Los Angeles,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","Service/Intake (310) 390-3454,  FAX (310) 391-0531",www.lapl.org,,,61411,This is the public library system of the City of Los Angeles.,90066,http://egis3.lacounty.gov/lms/?p=61411,publish,34.00591,-118.428974,,2013/06/01 11:50:56+00,,6431657.32947838,1824808.54915032
-118.352534056406,34.0284919667487,60755,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Baldwin Hills Branch,2906 S. La Brea Ave.,,Los Angeles,CA,"Monday, 10:00am to 5:30pm; Tuesday and Thursday, 12:30pm to 8:00pm; Wednesday, Friday, and Saturday, 10:00am to 5:30pm. ","FAX (323) 733-0774,  Service/Intake (323) 733-1196",www.lapl.org,,,61412,This is the public library system of the City of Los Angeles.,90016,http://egis3.lacounty.gov/lms/?p=61412,publish,34.028492,-118.352534,,2013/06/01 11:50:56+00,,6454853.4028368,1832936.48236948
-118.308716055917,34.0144609673169,60757,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Exposition Park Branch,3900 S. Western Ave.,,Los Angeles,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","Service/Intake (323) 290-3113,  FAX (323) 290-3153",www.lapl.org,,,61413,This is the public library system of the City of Los Angeles.,90062,http://egis3.lacounty.gov/lms/?p=61413,publish,34.014461,-118.308716,,2013/06/01 11:50:56+00,,6468114.42126222,1827786.67475572
-118.353328055699,34.0717019663371,60759,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library Library - Fairfax Branch,161 S. Gardner St.,,Los Angeles,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","FAX (323) 934-2675,  Service/Intake (323) 936-6191",www.lapl.org,,,61414,This is the public library system of the City of Los Angeles.,90036,http://egis3.lacounty.gov/lms/?p=61414,publish,34.071702,-118.353328,,2013/06/01 11:50:56+00,,6454668.09808931,1848662.19107547
-118.168289756842,34.0893882269189,60761,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - El Sereno Branch,5226 Huntington Dr S,,Los Angeles,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","Service/Intake (323) 225-9201,  FAX (323) 441-0112",www.lapl.org,,,61415,This is the public library system of the City of Los Angeles.,90032,http://egis3.lacounty.gov/lms/?p=61415,publish,34.08938826,-118.1682897,,2013/06/01 11:50:56+00,,6510715.98960222,1854953.1525749
-118.417262056198,33.9595989670321,60763,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Westchester-Loyola Village Branch,7114 W. Manchester Ave.,,Los Angeles,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","Service/Intake (310) 348-1096,  FAX (310) 348-1082",www.lapl.org,,,61416,This is the public library system of the City of Los Angeles.,90045,http://egis3.lacounty.gov/lms/?p=61416,publish,33.959599,-118.417262,,2013/06/01 11:50:56+00,,6435137.00887072,1807940.21018365
-118.379213055893,34.1652599662602,60765,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - North Hollywood - Amelia M. Earhart Regional Branch,5211 Tujunga Ave.,,North Hollywood,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","FAX (818) 755-7671,  Service/Intake (818) 766-7185",www.lapl.org,,,61417,This is the public library system of the City of Los Angeles.,91601,http://egis3.lacounty.gov/lms/?p=61417,publish,34.16526,-118.379213,,2013/06/01 11:50:56+00,,6446957.53936347,1882738.0064539
-118.274473056606,33.9745599669843,60767,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Ascot Branch,120 W. Florence,,Los Angeles,CA,"Monday, 10:00am to 5:30pm; Tuesday and Thursday, 12:30pm to 8:00pm; Wednesday, Friday, and Saturday, 10:00am to 5:30pm. ","Service/Intake (323) 759-4817,  FAX (323) 758-6578",www.lapl.org,,,61418,This is the public library system of the City of Los Angeles.,90003,http://egis3.lacounty.gov/lms/?p=61418,publish,33.97456,-118.274473,,2013/06/01 11:50:56+00,,6478452.03214863,1813235.82754515
-118.301239056372,34.2579489666709,60769,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Sunland-Tujunga Branch,7771 Foothill Blvd.,,Tujunga,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","FAX (818) 352-2501,  Service/Intake (818) 352-4481",www.lapl.org,,,61419,This is the public library system of the City of Los Angeles.,91042,http://egis3.lacounty.gov/lms/?p=61419,publish,34.257949,-118.301239,,2013/06/01 11:50:56+00,,6470645.8574723,1916389.22360015
-118.331861056621,34.0565839663801,60771,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Memorial Branch,4625 W. Olympic Blvd.,,Los Angeles,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","FAX (323) 938-3378,  Service/Intake (323) 938-2732",www.lapl.org,,,61420,This is the public library system of the City of Los Angeles.,90019,http://egis3.lacounty.gov/lms/?p=61420,publish,34.056584,-118.331861,,2013/06/01 11:50:56+00,,6461150.99883738,1843138.33237256
-118.21428005667,34.0762519667198,60773,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Biblioteca Del Pueblo De Lincoln Heights,2530 Workman St.,,Los Angeles,CA,"Monday and Wednesday and Saturday, 10:00am to 6:00pm; Tuesday and Thursday, 12:00noon to 8:00pm; Friday, 1:30pm to 5:30pm. ","FAX (323) 226-1691,  Service/Intake (323) 226-1692",www.lapl.org,,,61421,This is the public library system of the City of Los Angeles.,90031,http://egis3.lacounty.gov/lms/?p=61421,publish,34.076252,-118.21428,,2013/06/01 11:50:56+00,,6496780.98860088,1850199.12763414
-118.345333055915,34.0977999663199,60775,211,,Municipal Services,Public Internet Access,,www.lapl.org,Los Angeles Public Library - Will And Ariel Durant Branch,7140 W. Sunset Blvd.,,Los Angeles,CA,"Tuesday and Thursday, 12:30pm to 8:00pm; Wednesday, Friday, and Saturday, 10:00am to 5:30pm. ","Service/Intake (323) 876-2741,  FAX (323) 876-0485",www.lapl.org,,,61422,This is the public library system of the City of Los Angeles.,90046,http://egis3.lacounty.gov/lms/?p=61422,publish,34.0978,-118.345333,,2013/06/01 11:50:56+00,,6457121.9317643,1858151.27708414
